seqname,source,feature,HP_number,gene_type,start,end,Putative_Id,Orf_Size,Prot_Size(est),score,strand,frame
.,forsyth,gene,HP1027,REGULATORY FUNCTIONS,1090212,1090661,ferric uptake regulation protein (fur) {Campylobacter jejuni},449,16500,.,+,.
.,forsyth,gene,HP1028,HYPOTHETICAL PROTEIEN,1090687,1091181,hypothetical protein,494,18150,.,-,.
.,forsyth,gene,HP1029,HYPOTHETICAL PROTEIEN,1091181,1091714,hypothetical protein,533,19580,.,-,.
.,forsyth,gene,HP1030,CELL ENVELOPE,1091746,1092606,fliY protein (fliY) {Bacillus subtilis},860,31570,.,-,.
.,forsyth,gene,HP1031,CELL ENVELOPE,1092613,1093674,flagellar motor switch protein (fliM) {Borrelia burgdorferi},1061,38940,.,-,.
.,forsyth,gene,HP1032,REGULATORY FUNCTIONS,1093670,1094434,"alternative transcription initiation factor, sigma-F (fliA) {Escherichia coli}",764,28050,.,-,.
.,forsyth,gene,HP1033,HYPOTHETICAL PROTEIEN,1094443,1094835,hypothetical protein,392,14410,.,+,.
.,forsyth,gene,HP1034,OTHER CATEGORIES,1094736,1095617,ATP-binding protein (ylxH) {Borrelia burgdorferi},881,32340,.,-,.
.,forsyth,gene,HP1035,CELL ENVELOPE,1095617,1096993,flagellar biosynthesis protein (flhF) {Bacillus subtilis},1376,50490,.,-,.
.,forsyth,gene,HP1036,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1096990,1097478,"7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (folK) {Bacillus subtilis}",488,17930,.,-,.
.,forsyth,gene,HP1037,HYPOTHETICAL PROTEIEN,1097478,1098548,conserved hypothetical protein {Helicobacter pylori},1070,39270,.,-,.
.,forsyth,gene,HP1038,AMINO-ACID BIOSYNTHESIS,1098565,1099065,3-dehydroquinase type II (aroQ) {Helicobacter pylori},500,18370,.,-,.
.,forsyth,gene,HP1039,HYPOTHETICAL PROTEIEN,1099197,1100483,hypothetical protein,1286,47190,.,-,.
.,forsyth,gene,HP1040,TRANSLATION,1100517,1100786,ribosomal protein S15 (rps15) {Campylobacter jejuni},269,9900,.,-,.
.,forsyth,gene,HP1041,CELL ENVELOPE,1100927,1103125,flagellar biosynthesis protein (flhA) {Salmonella choleraesuis},2198,80630,.,+,.
.,forsyth,gene,HP1042,HYPOTHETICAL PROTEIEN,1103156,1104199,hypothetical protein,1043,38280,.,+,.
.,forsyth,gene,HP1043,REGULATORY FUNCTIONS,1104748,1105416,response regulator {Rhizobium leguminosarum},668,24530,.,-,.
.,forsyth,gene,HP1044,HYPOTHETICAL PROTEIEN,1105776,1106885,conserved hypothetical integral membrane protein {Caenorhabditis elegans},1109,40700,.,-,.
.,forsyth,gene,HP1045,FATTY ACID AND PHOSPHOLIPID METABOLISM,1107083,1109068,acetyl-CoA synthetase (acoE) {Alcaligenes eutrophus},1985,72820,.,+,.
.,forsyth,gene,HP1046,HYPOTHETICAL PROTEIEN,1109182,1109619,conserved hypothetical protein {Escherichia coli},437,16060,.,-,.
.,forsyth,gene,HP1047,TRANSLATION,1109615,1109947,ribosome-binding factor A (rbfA) {Bacillus subtilis},332,12210,.,-,.
.,forsyth,gene,HP1048,TRANSLATION,1109950,1112781,translation initiation factor IF-2 (infB) {Bacillus stearothermophilus},2831,103840,.,-,.
.,forsyth,gene,HP1049,HYPOTHETICAL PROTEIEN,1112781,1113047,conserved hypothetical protein {Thermus aquaticus},266,9790,.,-,.
.,forsyth,gene,HP1050,AMINO-ACID BIOSYNTHESIS,1113022,1113900,homoserine kinase (thrB) {Bacillus subtilis},878,32230,.,-,.
.,forsyth,gene,HP1051,HYPOTHETICAL PROTEIEN,1113957,1114376,hypothetical protein,419,15400,.,-,.
.,forsyth,gene,HP1052,CELL ENVELOPE,1114452,1115336,UDP-3-0-acyl N-acetylglcosamine deacetylase (envA) {Haemophilus influenzae},884,32450,.,-,.
.,forsyth,gene,HP1053,HYPOTHETICAL PROTEIEN,1115336,1115986,hypothetical protein,650,23870,.,-,.
.,forsyth,gene,HP1054,HYPOTHETICAL PROTEIEN,1115926,1117191,hypothetical protein,1265,46420,.,-,.
.,forsyth,gene,HP1055,HYPOTHETICAL PROTEIEN,1117258,1118199,hypothetical protein,941,34540,.,-,.
.,forsyth,gene,HP1056,HYPOTHETICAL PROTEIEN,1118211,1119062,hypothetical protein,851,31240,.,-,.
.,forsyth,gene,HP1057,HYPOTHETICAL PROTEIEN,1119043,1119762,hypothetical protein,719,26400,.,-,.
.,forsyth,gene,HP1058,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1119911,1120720,3-methyl-2-oxobutanoate hydroxymethyltransferase (panB) {Bacillus subtilis},809,29700,.,+,.
.,forsyth,gene,HP1059,REPLICATION,1120723,1121730,Holliday junction DNA helicase (ruvB) {Haemophilus influenzae},1007,36960,.,+,.
.,forsyth,gene,HP1060,HYPOTHETICAL PROTEIEN,1121801,1122280,hypothetical protein,479,17600,.,+,.
.,forsyth,gene,HP1061,HYPOTHETICAL PROTEIEN,1122276,1123034,conserved hypothetical integral membrane protein {Haemophilus influenzae},758,27830,.,+,.
.,forsyth,gene,HP1062,TRANSLATION,1123038,1124072,S-adenosylmethionine:tRNA ribosyltransferase-isomerase (queA) {Haemophilus influenzae},1034,37950,.,+,.
.,forsyth,gene,HP1063,REPLICATION,1124072,1124605,glucose-inhibited division protein (gidB) {Escherichia coli},533,19580,.,+,.
.,forsyth,gene,HP1064,HYPOTHETICAL PROTEIEN,1124551,1124829,hypothetical protein,278,10230,.,+,.
.,forsyth,gene,HP1065,HYPOTHETICAL PROTEIEN,1124835,1125239,hypothetical protein,404,14850,.,+,.
.,forsyth,gene,HP1066,HYPOTHETICAL PROTEIEN,1125378,1125977,conserved hypothetical protein {Helicobacter pylori},599,22000,.,-,.
.,forsyth,gene,HP1067,CELLULAR PROCESSES,1126268,1126639,chemotaxis protein (cheY) {Heliocobacter pylori},371,13640,.,+,.
.,forsyth,gene,HP1068,TRANSLATION,1126643,1127641,ribosomal protein L11 methyltransferase (prmA) {Haemophilus influenzae},998,36630,.,+,.
.,forsyth,gene,HP1069,CELLULAR PROCESSES,1127653,1129548,cell division protein (ftsH) {Helicobacter pylori},1895,69520,.,+,.
.,forsyth,gene,HP1070,HYPOTHETICAL PROTEIEN,1129554,1129805,hypothetical protein,251,9240,.,+,.
.,forsyth,gene,HP1071,FATTY ACID AND PHOSPHOLIPID METABOLISM,1129798,1130508,phosphatidylserine synthase (pssA) {Helicobacter pylori},710,26070,.,+,.
.,forsyth,gene,HP1072,TRANSPORT AND BINDING PROTEINS,1130508,1132742,"copper-transporting ATPase, P-type (copA) {Helicobacter pylori}",2234,81950,.,+,.
.,forsyth,gene,HP1073,TRANSPORT AND BINDING PROTEINS,1132746,1132943,copper ion binding protein (copP) {Helicobacter pylori},197,7260,.,+,.
.,forsyth,gene,HP1074,HYPOTHETICAL PROTEIEN,1133091,1133876,hypothetical protein,785,28820,.,+,.
.,forsyth,gene,HP1075,HYPOTHETICAL PROTEIEN,1133938,1135251,conserved hypothetical secreted protein,1313,48180,.,-,.
.,forsyth,gene,HP1076,HYPOTHETICAL PROTEIEN,1135386,1135898,hypothetical protein,512,18810,.,+,.
.,forsyth,gene,HP1077,TRANSPORT AND BINDING PROTEINS,1135908,1136900,nickel transport protein (nixA) {Helicobacter pylori},992,36410,.,-,.
.,forsyth,gene,HP1078,HYPOTHETICAL PROTEIEN,1136961,1137644,hypothetical protein,683,25080,.,-,.
.,forsyth,gene,HP1079,HYPOTHETICAL PROTEIEN,1137676,1138785,hypothetical protein,1109,40700,.,-,.
.,forsyth,gene,HP1080,HYPOTHETICAL PROTEIEN,1138899,1139465,conserved hypothetical integral membrane protein {Synechocystis sp.},566,20790,.,-,.
.,forsyth,gene,HP1081,HYPOTHETICAL PROTEIEN,1139472,1140092,hypothetical protein,620,22770,.,-,.
.,forsyth,gene,HP1082,TRANSPORT AND BINDING PROTEINS,1140089,1141741,multidrug resistance protein (msbA) {Haemophilus influenzae},1652,60610,.,-,.
.,forsyth,gene,HP1083,HYPOTHETICAL PROTEIEN,1141836,1143272,hypothetical protein,1436,52690,.,-,.
.,forsyth,gene,HP1084,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1143530,1144450,aspartate transcarbamoylase (pyrB) {Bacillus subtilis},920,33770,.,-,.
.,forsyth,gene,HP1085,HYPOTHETICAL PROTEIEN,1144517,1145029,hypothetical protein,512,18810,.,+,.
.,forsyth,gene,HP1086,CELLULAR PROCESSES,1145032,1145736,hemolysin (tly) {Serpulina hyodysenteriae},704,25850,.,+,.
.,forsyth,gene,HP1087,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1145705,1146544,riboflavin biosynthesis regulatory protein (ribC) {Bacillus subtilis},839,30800,.,+,.
.,forsyth,gene,HP1088,ENERGY METABOLISM,1146594,1148516,transketolase A (tktA) {Haemophilus influenzae},1922,70510,.,+,.
.,forsyth,gene,HP1089,HYPOTHETICAL PROTEIEN,1148516,1150849,hypothetical protein,2333,85580,.,+,.
.,forsyth,gene,HP1090,CELLULAR PROCESSES,1150840,1153413,cell division protein (ftsK) {Escherichia coli},2573,94380,.,+,.
.,forsyth,gene,HP1091,TRANSPORT AND BINDING PROTEINS,1153676,1154953,alpha-ketoglutarate permease (kgtP) {Escherichia coli},1277,46860,.,+,.
.,forsyth,gene,HP1092,CELL ENVELOPE,1155009,1155815,flagellar basal-body rod protein (flgG) {Salmonella choleraesuis},806,29590,.,+,.
.,forsyth,gene,HP1093,HYPOTHETICAL PROTEIEN,1156139,1156222,hypothetical protein,83,3080,.,-,.
.,forsyth,gene,HP1094,HYPOTHETICAL PROTEIEN,1156399,1156752,hypothetical protein,353,12980,.,+,.
.,forsyth,gene,HP1095,OTHER CATEGORIES,1156727,1158007,IS605 transposase (tnpB) {Helicobacter pylori},1280,46970,.,-,.
.,forsyth,gene,HP1096,OTHER CATEGORIES,1158077,1158502,IS605 transposase (tnpA) {Helicobacter pylori},425,15620,.,+,.
.,forsyth,gene,HP1097,HYPOTHETICAL PROTEIEN,1158606,1158698,hypothetical protein,92,3410,.,-,.
.,forsyth,gene,HP1098,HYPOTHETICAL PROTEIEN,1158722,1159591,conserved hypothetical secreted protein {Escherichia coli},869,31900,.,-,.
.,forsyth,gene,HP1099,ENERGY METABOLISM,1159664,1160287,2-keto-3-deoxy-6-phosphogluconate aldolase (eda) {Escherichia coli},623,22880,.,-,.
.,forsyth,gene,HP1100,ENERGY METABOLISM,1160309,1162132,6-phosphogluconate dehydratase {Escherichia coli},1823,66880,.,-,.
.,forsyth,gene,HP1101,ENERGY METABOLISM,1162198,1163472,glucose-6-phosphate dehydrogenase (g6pD) {Escherichia coli},1274,46750,.,+,.
.,forsyth,gene,HP1102,ENERGY METABOLISM,1163486,1164166,glucose-6-phosphate 1-dehydrogenase (devB) {Anabaena sp.},680,24970,.,+,.
.,forsyth,gene,HP1103,ENERGY METABOLISM,1164156,1165163,glucokinase (glk) {Escherichia coli},1007,36960,.,+,.
.,forsyth,gene,HP1104,HYPOTHETICAL PROTEIEN,1165328,1166371,cinnamyl-alcohol dehydrogenase ELI3-2 (cad) {Arabidopsis thaliana},1043,38280,.,+,.
.,forsyth,gene,HP1105,CELL ENVELOPE,1166389,1167681,LPS biosynthesis protein,1292,47410,.,-,.
.,forsyth,gene,HP1106,HYPOTHETICAL PROTEIEN,1167872,1169176,hypothetical protein,1304,47850,.,+,.
.,forsyth,gene,HP1107,CELL ENVELOPE,1169189,1169878,outer membrane protein (omp23),689,25300,.,-,.
.,forsyth,gene,HP1108,ENERGY METABOLISM,1170138,1170695,"pyruvate ferredoxin oxidoreductase, gamma subunit {Pyrococcus furiosus}",557,20460,.,+,.
.,forsyth,gene,HP1109,ENERGY METABOLISM,1170714,1171103,"pyruvate ferredoxin oxidoreductase, delta subunit {Thermotoga maritima}",389,14300,.,+,.
.,forsyth,gene,HP1110,ENERGY METABOLISM,1171116,1172336,"pyruvate ferredoxin oxidoreductase, alpha subunit {Pyrococcus furiosus}",1220,44770,.,+,.
.,forsyth,gene,HP1111,ENERGY METABOLISM,1172352,1173293,"pyruvate ferredoxin oxidoreductase, beta subunit {Thermotoga maritima}",941,34540,.,+,.
.,forsyth,gene,HP1112,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1173406,1174725,adenylosuccinate lyase (purB) {Bacillus subtilis},1319,48400,.,+,.
.,forsyth,gene,HP1113,CELL ENVELOPE,1174794,1175624,outer membrane protein (omp24),830,30470,.,+,.
.,forsyth,gene,HP1114,REPLICATION,1175641,1177614,excinuclease ABC subunit B (uvrB) {Haemophilus influenzae},1973,72380,.,-,.
.,forsyth,gene,HP1115,HYPOTHETICAL PROTEIEN,1177687,1178370,hypothetical protein,683,25080,.,-,.
.,forsyth,gene,HP1116,HYPOTHETICAL PROTEIEN,1178387,1181257,hypothetical protein,2870,105270,.,-,.
.,forsyth,gene,HP1117,HYPOTHETICAL PROTEIEN,1181670,1182437,conserved hypothetical secreted protein {Escherichia coli},767,28160,.,-,.
.,forsyth,gene,HP1118,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1182709,1184409,gamma-glutamyltranspeptidase (ggt) {Escherichia coli},1700,62370,.,-,.
.,forsyth,gene,HP1119,CELL ENVELOPE,1184623,1186440,flagellar hook-associated protein 1 (HAP1) (flgK) {Salmonella choleraesuis},1817,66660,.,-,.
.,forsyth,gene,HP1120,HYPOTHETICAL PROTEIEN,1186445,1186876,hypothetical protein,431,15840,.,-,.
.,forsyth,gene,HP1121,REPLICATION,1187008,1187943,cytosine specific DNA methyltransferase (BSP6IM) {Bacillus sp.},935,34320,.,-,.
.,forsyth,gene,HP1122,HYPOTHETICAL PROTEIEN,1188108,1188335,hypothetical protein,227,8360,.,-,.
.,forsyth,gene,HP1123,TRANSLATION,1188613,1189167,"peptidyl-prolyl cis-trans isomerase, FKBP-type rotamase (slyD) {Escherichia coli}",554,20350,.,-,.
.,forsyth,gene,HP1124,HYPOTHETICAL PROTEIEN,1189157,1190149,hypothetical protein,992,36410,.,-,.
.,forsyth,gene,HP1125,CELL ENVELOPE,1190160,1190696,peptidoglycan associated lipoprotein precursor (omp18) {Campylobacter jejuni},536,19690,.,-,.
.,forsyth,gene,HP1126,OTHER CATEGORIES,1190766,1192016,colicin tolerance-like protein (tolB) {Haemophilus influenzae},1250,45870,.,-,.
.,forsyth,gene,HP1127,HYPOTHETICAL PROTEIEN,1192016,1192594,hypothetical protein,578,21230,.,-,.
.,forsyth,gene,HP1128,HYPOTHETICAL PROTEIEN,1192587,1192838,hypothetical protein,251,9240,.,-,.
.,forsyth,gene,HP1129,TRANSPORT AND BINDING PROTEINS,1192860,1193258,biopolymer transport protein (exbD) {Escherichia coli},398,14630,.,-,.
.,forsyth,gene,HP1130,TRANSPORT AND BINDING PROTEINS,1193314,1193880,biopolymer transport protein (exbB) {Escherichia coli},566,20790,.,-,.
.,forsyth,gene,HP1131,ENERGY METABOLISM,1193894,1194265,"ATP synthase F1, subunit epsilon (atpC) {Bacillus firmus}",371,13640,.,-,.
.,forsyth,gene,HP1132,ENERGY METABOLISM,1194276,1195682,"ATP synthase F1, subunit beta (atpD) {Wolinella succinogenes}",1406,51590,.,-,.
.,forsyth,gene,HP1133,ENERGY METABOLISM,1195708,1196610,"ATP synthase F1, subunit gamma (atpG) {Bacillus megaterium}",902,33110,.,-,.
.,forsyth,gene,HP1134,ENERGY METABOLISM,1196628,1198136,"ATP synthase F1, subunit alpha (atpA) {Myxococcus xanthus}",1508,55330,.,-,.
.,forsyth,gene,HP1135,ENERGY METABOLISM,1198160,1198699,"ATP synthase F1, subunit delta (atpH) {Vibrio alginolyticus}",539,19800,.,-,.
.,forsyth,gene,HP1136,ENERGY METABOLISM,1198703,1199215,"ATP synthase F0, subunit b (atpF) {Synechocystis sp.}",512,18810,.,-,.
.,forsyth,gene,HP1137,ENERGY METABOLISM,1199222,1199653,"ATP synthase F0, subunit b' (atpF') {Synechococcus sp.}",431,15840,.,-,.
.,forsyth,gene,HP1138,CELLULAR PROCESSES,1199767,1200636,plasmid replication-partition related protein  {Coxiella burnetii},869,31900,.,-,.
.,forsyth,gene,HP1139,OTHER CATEGORIES,1200642,1201433,SpoOJ regulator (soj) {Bacillus subtilis},791,29040,.,-,.
.,forsyth,gene,HP1140,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1201439,1202074,biotin operon repressor/biotin acetyl coenzyme A carboxylase synthetase (birA) {Escherichia coli},635,23320,.,-,.
.,forsyth,gene,HP1141,TRANSLATION,1202074,1202982,methionyl-tRNA formyltransferase (fmt) {Escherichia coli},908,33330,.,-,.
.,forsyth,gene,HP1142,HYPOTHETICAL PROTEIEN,1203009,1205285,hypothetical protein,2276,83490,.,-,.
.,forsyth,gene,HP1143,HYPOTHETICAL PROTEIEN,1205328,1206626,hypothetical protein,1298,47630,.,-,.
.,forsyth,gene,HP1144,HYPOTHETICAL PROTEIEN,1206870,1207124,hypothetical protein,254,9350,.,+,.
.,forsyth,gene,HP1145,HYPOTHETICAL PROTEIEN,1209834,1210142,hypothetical protein,308,11330,.,-,.
.,forsyth,gene,HP1146,HYPOTHETICAL PROTEIEN,1210205,1210711,hypothetical protein,506,18590,.,-,.
.,forsyth,gene,HP1147,TRANSLATION,1211234,1211587,ribosomal protein L19 (rpl19) {Haemophilus influenzae},353,12980,.,-,.
.,forsyth,gene,HP1148,TRANSLATION,1211612,1212298,tRNA (guanine-N1)-methyltransferase (trmD) {Mycoplasma genitalium},686,25190,.,-,.
.,forsyth,gene,HP1149,HYPOTHETICAL PROTEIEN,1212302,1212853,conserved hypothetical protein {Escherichia coli},551,20240,.,-,.
.,forsyth,gene,HP1150,HYPOTHETICAL PROTEIEN,1212857,1213201,hypothetical protein,344,12650,.,-,.
.,forsyth,gene,HP1151,TRANSLATION,1213221,1213448,ribosomal protein S16 (rpS16) {Haemophilus influenzae},227,8360,.,-,.
.,forsyth,gene,HP1152,CELLULAR PROCESSES,1213525,1214868,signal recognition particle protein (ffh) {Bacillus subtilis},1343,49280,.,-,.
.,forsyth,gene,HP1153,TRANSLATION,1214886,1217507,valyl-tRNA synthetase (valS) {Escherichia coli},2621,96140,.,-,.
.,forsyth,gene,HP1154,HYPOTHETICAL PROTEIEN,1217638,1218042,hypothetical protein,404,14850,.,+,.
.,forsyth,gene,HP1155,CELL ENVELOPE,1218057,1219115,"transferase, peptidoglycan synthesis (murG) {Haemophilus influenzae}",1058,38830,.,+,.
.,forsyth,gene,HP1156,CELL ENVELOPE,1219226,1221313,outer membrane protein (omp25),2087,76560,.,+,.
.,forsyth,gene,HP1157,CELL ENVELOPE,1221339,1225028,outer membrane protein (omp26),3689,135300,.,+,.
.,forsyth,gene,HP1158,AMINO-ACID BIOSYNTHESIS,1225045,1225815,pyrroline-5-carboxylate reductase (proC) {Escherichia coli},770,28270,.,+,.
.,forsyth,gene,HP1159,CELLULAR PROCESSES,1225846,1226376,cell filamentation protein (fic) {Haemophilus influenzae},530,19470,.,+,.
.,forsyth,gene,HP1160,HYPOTHETICAL PROTEIEN,1226473,1226892,conserved hypothetical protein {Haemophilus influenzae},419,15400,.,-,.
.,forsyth,gene,HP1161,ENERGY METABOLISM,1226950,1227441,flavodoxin (fldA) {Synechococcus sp.},491,18040,.,-,.
.,forsyth,gene,HP1162,HYPOTHETICAL PROTEIEN,1227534,1228145,conserved hypothetical integral membrane protein {Escherichia coli},611,22440,.,-,.
.,forsyth,gene,HP1163,HYPOTHETICAL PROTEIEN,1228239,1228427,hypothetical protein,188,6930,.,+,.
.,forsyth,gene,HP1164,"BIOSYNTHESIS OF COFACTORS, PROSTHETIC GROUPS, AND CARRIERS",1228455,1229426,thioredoxin reductase (trxB) {Plasmodium falciparum},971,35640,.,+,.
.,forsyth,gene,HP1165,OTHER CATEGORIES,1229439,1230596,"tetracycline resistance protein tetA(P), putative {Clostridium perfringens}",1157,42460,.,-,.
.,forsyth,gene,HP1166,ENERGY METABOLISM,1230660,1232294,glucose-6-phosphate isomerase (pgi) {Escherichia coli},1634,59950,.,+,.
.,forsyth,gene,HP1167,HYPOTHETICAL PROTEIEN,1232603,1234015,hypothetical protein,1412,51810,.,+,.
.,forsyth,gene,HP1168,REGULATORY FUNCTIONS,1234299,1236359,carbon starvation protein (cstA) {Escherichia coli},2060,75570,.,-,.
.,forsyth,gene,HP1169,TRANSPORT AND BINDING PROTEINS,1236572,1237222,"glutamine ABC transporter, permease protein (glnP) {Escherichia coli}",650,23870,.,+,.
.,forsyth,gene,HP1170,TRANSPORT AND BINDING PROTEINS,1237227,1237895,"glutamine ABC transporter, permease protein (glnP) {Escherichia coli}",668,24530,.,+,.
.,forsyth,gene,HP1171,TRANSPORT AND BINDING PROTEINS,1237900,1238643,"glutamine ABC transporter, ATP-binding protein (glnQ) {Bacillus subtilis}",743,27280,.,+,.
.,forsyth,gene,HP1172,TRANSPORT AND BINDING PROTEINS,1238695,1239525,"glutamine ABC transporter, periplasmic glutamine-binding protein (glnH) {Bacillus subtilis}",830,30470,.,+,.
.,forsyth,gene,HP1173,HYPOTHETICAL PROTEIEN,1239650,1240198,hypothetical protein,548,20130,.,+,.
.,forsyth,gene,HP1174,TRANSPORT AND BINDING PROTEINS,1240476,1241696,glucose/galactose transporter (gluP) {Brucella melitensis},1220,44770,.,-,.
.,forsyth,gene,HP1175,HYPOTHETICAL PROTEIEN,1241828,1243132,conserved hypothetical integral membrane protein {Methanococcus jannaschii},1304,47850,.,-,.
.,forsyth,gene,HP1176,HYPOTHETICAL PROTEIEN,1243381,1243482,hypothetical protein,101,3740,.,-,.
.,forsyth,gene,HP1177,CELL ENVELOPE,1243586,1245508,outer membrane protein (omp27),1922,70510,.,-,.
.,forsyth,gene,HP1178,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1245967,1246665,purine-nucleoside phosphorylase (deoD) {Escherichia coli},698,25630,.,-,.
.,forsyth,gene,HP1179,"PURINES, PYRIMIDINES, NUCLEOSIDES AND NUCLEOTIDES",1246665,1247903,phosphopentomutase (deoB) {Escherichia coli},1238,45430,.,-,.
.,forsyth,gene,HP1180,TRANSPORT AND BINDING PROTEINS,1247918,1249171,pyrimidine nucleoside transport protein (nupC) {Bacillus subtilis},1253,45980,.,-,.
.,forsyth,gene,HP1181,TRANSPORT AND BINDING PROTEINS,1249488,1250816,multidrug-efflux transporter {Staphylococcus aureus},1328,48730,.,+,.
.,forsyth,gene,HP1182,HYPOTHETICAL PROTEIEN,1250838,1251596,conserved hypothetical protein {Haemophilus influenzae},758,27830,.,+,.
.,forsyth,gene,HP1183,TRANSPORT AND BINDING PROTEINS,1251611,1252759,NA+/H+ antiporter (napA) {Enterococcus hirae},1148,42130,.,-,.
.,forsyth,gene,HP1184,HYPOTHETICAL PROTEIEN,1252788,1254164,conserved hypothetical integral membrane protein {Methanococcus jannaschii},1376,50490,.,-,.
.,forsyth,gene,HP1185,HYPOTHETICAL PROTEIEN,1254328,1255500,conserved hypothetical integral membrane protein {Haemophilus influenzae},1172,43010,.,-,.
.,forsyth,gene,HP1186,CENTRAL INTERMEDIARY METABOLISM,1255772,1256377,carbonic anhydrase {Chlamydomonas reinhardtii},605,22220,.,+,.
.,forsyth,gene,HP1187,HYPOTHETICAL PROTEIEN,1256749,1257903,hypothetical protein,1154,42350,.,-,.
.,forsyth,gene,HP1188,HYPOTHETICAL PROTEIEN,1258253,1259059,hypothetical protein,806,29590,.,-,.
.,forsyth,gene,HP1189,AMINO-ACID BIOSYNTHESIS,1259622,1260659,aspartate-semialdehyde dehydrogenase (asd) {Bacillus subtilis},1037,38060,.,-,.
.,forsyth,gene,HP1190,TRANSLATION,1260649,1261974,histidyl-tRNA synthetase (hisS) {Homo sapiens},1325,48620,.,-,.
.,forsyth,gene,HP1191,CELL ENVELOPE,1262036,1263082,ADP-heptose-lps heptosyltransferase II (rfaF) {Haemophilus influenzae},1046,38390,.,+,.
.,forsyth,gene,HP1192,CELL ENVELOPE,1263279,1263557,secreted protein involved in flagellar motility {Helicobacter pylori},278,10230,.,-,.
